,timestamp,date,day number,weekends,activity number,segment,activity count
926,1571817600,2019-10-23 14:00:00,3,1,0,2,0
927,1571821200,2019-10-23 15:00:00,3,1,0,2,0
928,1571824800,2019-10-23 16:00:00,3,1,0,2,0
929,1571828400,2019-10-23 17:00:00,3,1,0,2,0
930,1571832000,2019-10-23 18:00:00,3,1,0,3,0
931,1571835600,2019-10-23 19:00:00,3,1,0,3,0
932,1571839200,2019-10-23 20:00:00,3,1,0,3,0
933,1571842800,2019-10-23 21:00:00,3,1,0,3,0
934,1571846400,2019-10-23 22:00:00,3,1,0,3,0
935,1571850000,2019-10-23 23:00:00,3,1,0,3,0
936,1571767200,2019-10-23 00:00:00,3,1,0,0,0
937,1571770800,2019-10-23 01:00:00,3,1,0,0,0
938,1571774400,2019-10-23 02:00:00,3,1,0,0,0
939,1571778000,2019-10-23 03:00:00,3,1,0,0,0
940,1571781600,2019-10-23 04:00:00,3,1,0,0,0
941,1571785200,2019-10-23 05:00:00,3,1,0,0,0
942,1571788800,2019-10-23 06:00:00,3,1,0,1,0
943,1571792400,2019-10-23 07:00:00,3,1,0,1,0
944,1571796000,2019-10-23 08:00:00,3,1,0,1,0
945,1571799600,2019-10-23 09:00:00,3,1,0,1,0
946,1571803200,2019-10-23 10:00:00,3,1,0,1,0
947,1571806800,2019-10-23 11:00:00,3,1,0,1,0
948,1571810400,2019-10-23 12:00:00,3,1,0,2,0
949,1571814000,2019-10-23 13:00:00,3,1,0,2,0
950,1571817600,2019-10-23 14:00:00,3,1,0,2,0
951,1571821200,2019-10-23 15:00:00,3,1,0,2,0
952,1571824800,2019-10-23 16:00:00,3,1,0,2,0
953,1571828400,2019-10-23 17:00:00,3,1,0,2,0
954,1571832000,2019-10-23 18:00:00,3,1,0,3,0
955,1571835600,2019-10-23 19:00:00,3,1,0,3,0
956,1571839200,2019-10-23 20:00:00,3,1,0,3,0
957,1571842800,2019-10-23 21:00:00,3,1,0,3,0
958,1571846400,2019-10-23 22:00:00,3,1,0,3,0
959,1571850000,2019-10-23 23:00:00,3,1,0,3,0
960,1572285600,2019-10-29 00:00:00,2,1,0,0,0
961,1572289200,2019-10-29 01:00:00,2,1,0,0,0
962,1572292800,2019-10-29 02:00:00,2,1,0,0,0
963,1572296400,2019-10-29 03:00:00,2,1,0,0,0
964,1572300000,2019-10-29 04:00:00,2,1,0,0,0
965,1572303600,2019-10-29 05:00:00,2,1,0,0,0
966,1572307200,2019-10-29 06:00:00,2,1,0,1,0
967,1572310800,2019-10-29 07:00:00,2,1,0,1,0
968,1572314400,2019-10-29 08:00:00,2,1,0,1,0
969,1572318000,2019-10-29 09:00:00,2,1,0,1,0
970,1572321600,2019-10-29 10:00:00,2,1,0,1,0
971,1572325200,2019-10-29 11:00:00,2,1,0,1,0
972,1572328800,2019-10-29 12:00:00,2,1,0,2,0
973,1572332400,2019-10-29 13:00:00,2,1,0,2,0
974,1572336000,2019-10-29 14:00:00,2,1,0,2,0
975,1572339600,2019-10-29 15:00:00,2,1,0,2,0
976,1572343200,2019-10-29 16:00:00,2,1,0,2,0
977,1572346800,2019-10-29 17:00:00,2,1,0,2,0
978,1572350400,2019-10-29 18:00:00,2,1,0,3,0
979,1572354000,2019-10-29 19:00:00,2,1,0,3,0
980,1572357600,2019-10-29 20:00:00,2,1,0,3,0
981,1572361200,2019-10-29 21:00:00,2,1,0,3,0
982,1572364800,2019-10-29 22:00:00,2,1,0,3,0
983,1572368400,2019-10-29 23:00:00,2,1,0,3,0
984,1572285600,2019-10-29 00:00:00,2,1,0,0,0
985,1572289200,2019-10-29 01:00:00,2,1,0,0,0
986,1572292800,2019-10-29 02:00:00,2,1,0,0,0
987,1572296400,2019-10-29 03:00:00,2,1,0,0,0
988,1572300000,2019-10-29 04:00:00,2,1,0,0,0
989,1572303600,2019-10-29 05:00:00,2,1,0,0,0
990,1572307200,2019-10-29 06:00:00,2,1,0,1,0
991,1572310800,2019-10-29 07:00:00,2,1,0,1,0
992,1572314400,2019-10-29 08:00:00,2,1,0,1,0
993,1572318000,2019-10-29 09:00:00,2,1,0,1,0
994,1572321600,2019-10-29 10:00:00,2,1,0,1,0
995,1572325200,2019-10-29 11:00:00,2,1,0,1,0
996,1572328800,2019-10-29 12:00:00,2,1,0,2,0
997,1572332400,2019-10-29 13:00:00,2,1,0,2,0
998,1572336000,2019-10-29 14:00:00,2,1,0,2,0
999,1572339600,2019-10-29 15:00:00,2,1,0,2,0
1000,1572343200,2019-10-29 16:00:00,2,1,0,2,0
1001,1572346800,2019-10-29 17:00:00,2,1,0,2,0
1002,1572350400,2019-10-29 18:00:00,2,1,0,3,0
1003,1572354000,2019-10-29 19:00:00,2,1,0,3,0
1004,1572357600,2019-10-29 20:00:00,2,1,0,3,0
1005,1572361200,2019-10-29 21:00:00,2,1,0,3,0
1006,1572364800,2019-10-29 22:00:00,2,1,0,3,605
1007,1572368400,2019-10-29 23:00:00,2,1,0,3,0
1008,1572285600,2019-10-29 00:00:00,2,1,0,0,0
1009,1572289200,2019-10-29 01:00:00,2,1,0,0,0
1010,1572292800,2019-10-29 02:00:00,2,1,0,0,0
1011,1572296400,2019-10-29 03:00:00,2,1,0,0,0
1012,1572300000,2019-10-29 04:00:00,2,1,0,0,0
1013,1572303600,2019-10-29 05:00:00,2,1,0,0,0
1014,1572307200,2019-10-29 06:00:00,2,1,0,1,0
1015,1572310800,2019-10-29 07:00:00,2,1,0,1,0
1016,1572314400,2019-10-29 08:00:00,2,1,0,1,0
1017,1572318000,2019-10-29 09:00:00,2,1,0,1,0
1018,1572321600,2019-10-29 10:00:00,2,1,0,1,0
1019,1572325200,2019-10-29 11:00:00,2,1,0,1,0
1020,1572328800,2019-10-29 12:00:00,2,1,0,2,0
1021,1572332400,2019-10-29 13:00:00,2,1,0,2,0
1022,1572336000,2019-10-29 14:00:00,2,1,0,2,0
1023,1572339600,2019-10-29 15:00:00,2,1,0,2,0
1024,1572343200,2019-10-29 16:00:00,2,1,0,2,0
1025,1572346800,2019-10-29 17:00:00,2,1,0,2,0
1026,1572350400,2019-10-29 18:00:00,2,1,0,3,0
1027,1572354000,2019-10-29 19:00:00,2,1,0,3,0
1028,1572357600,2019-10-29 20:00:00,2,1,0,3,0
1029,1572361200,2019-10-29 21:00:00,2,1,0,3,670
1030,1572364800,2019-10-29 22:00:00,2,1,0,3,0
1031,1572368400,2019-10-29 23:00:00,2,1,0,3,0
1032,1572285600,2019-10-29 00:00:00,2,1,0,0,0
1033,1572289200,2019-10-29 01:00:00,2,1,0,0,0
1034,1572292800,2019-10-29 02:00:00,2,1,0,0,0
1035,1572296400,2019-10-29 03:00:00,2,1,0,0,0
1036,1572300000,2019-10-29 04:00:00,2,1,0,0,0
1037,1572303600,2019-10-29 05:00:00,2,1,0,0,0
1038,1572307200,2019-10-29 06:00:00,2,1,0,1,0
1039,1572310800,2019-10-29 07:00:00,2,1,0,1,0
1040,1572314400,2019-10-29 08:00:00,2,1,0,1,0
1041,1572318000,2019-10-29 09:00:00,2,1,0,1,0
1042,1572321600,2019-10-29 10:00:00,2,1,0,1,0
1043,1572325200,2019-10-29 11:00:00,2,1,0,1,0
1044,1572328800,2019-10-29 12:00:00,2,1,0,2,0
1045,1572332400,2019-10-29 13:00:00,2,1,0,2,0
1046,1572336000,2019-10-29 14:00:00,2,1,0,2,0
1047,1572339600,2019-10-29 15:00:00,2,1,0,2,0
1048,1572343200,2019-10-29 16:00:00,2,1,0,2,0
1049,1572346800,2019-10-29 17:00:00,2,1,0,2,0
1050,1572350400,2019-10-29 18:00:00,2,1,0,3,0
1051,1572354000,2019-10-29 19:00:00,2,1,0,3,0
1052,1572357600,2019-10-29 20:00:00,2,1,0,3,0
1053,1572361200,2019-10-29 21:00:00,2,1,0,3,0
1054,1572364800,2019-10-29 22:00:00,2,1,0,3,0
1055,1572368400,2019-10-29 23:00:00,2,1,0,3,0
1056,1572372000,2019-10-30 00:00:00,3,1,0,0,0
1057,1572375600,2019-10-30 01:00:00,3,1,0,0,0
1058,1572379200,2019-10-30 02:00:00,3,1,0,0,0
1059,1572382800,2019-10-30 03:00:00,3,1,0,0,0
1060,1572386400,2019-10-30 04:00:00,3,1,0,0,0
1061,1572390000,2019-10-30 05:00:00,3,1,0,0,0
1062,1572393600,2019-10-30 06:00:00,3,1,0,1,0
1063,1572397200,2019-10-30 07:00:00,3,1,0,1,0
1064,1572400800,2019-10-30 08:00:00,3,1,0,1,0
1065,1572404400,2019-10-30 09:00:00,3,1,0,1,0
1066,1572408000,2019-10-30 10:00:00,3,1,0,1,0
1067,1572411600,2019-10-30 11:00:00,3,1,0,1,0
1068,1572415200,2019-10-30 12:00:00,3,1,0,2,0
1069,1572418800,2019-10-30 13:00:00,3,1,0,2,0
1070,1572422400,2019-10-30 14:00:00,3,1,0,2,0
1071,1572426000,2019-10-30 15:00:00,3,1,0,2,0
1072,1572429600,2019-10-30 16:00:00,3,1,0,2,0
1073,1572433200,2019-10-30 17:00:00,3,1,0,2,0
1074,1572436800,2019-10-30 18:00:00,3,1,0,3,0
1075,1572440400,2019-10-30 19:00:00,3,1,0,3,0
1076,1572444000,2019-10-30 20:00:00,3,1,0,3,0
1077,1572447600,2019-10-30 21:00:00,3,1,0,3,0
1078,1572451200,2019-10-30 22:00:00,3,1,0,3,0
1079,1572454800,2019-10-30 23:00:00,3,1,0,3,0
1080,1572372000,2019-10-30 00:00:00,3,1,0,0,0
1081,1572375600,2019-10-30 01:00:00,3,1,0,0,0
1082,1572379200,2019-10-30 02:00:00,3,1,0,0,0
1083,1572382800,2019-10-30 03:00:00,3,1,0,0,0
1084,1572386400,2019-10-30 04:00:00,3,1,0,0,0
1085,1572390000,2019-10-30 05:00:00,3,1,0,0,0
1086,1572393600,2019-10-30 06:00:00,3,1,0,1,0
1087,1572397200,2019-10-30 07:00:00,3,1,0,1,0
1088,1572400800,2019-10-30 08:00:00,3,1,0,1,0
1089,1572404400,2019-10-30 09:00:00,3,1,0,1,0
1090,1572408000,2019-10-30 10:00:00,3,1,0,1,0
1091,1572411600,2019-10-30 11:00:00,3,1,0,1,0
1092,1572415200,2019-10-30 12:00:00,3,1,0,2,0
1093,1572418800,2019-10-30 13:00:00,3,1,0,2,0
1094,1572422400,2019-10-30 14:00:00,3,1,0,2,0
1095,1572426000,2019-10-30 15:00:00,3,1,0,2,0
1096,1572429600,2019-10-30 16:00:00,3,1,0,2,0
1097,1572433200,2019-10-30 17:00:00,3,1,0,2,0
1098,1572436800,2019-10-30 18:00:00,3,1,0,3,0
1099,1572440400,2019-10-30 19:00:00,3,1,0,3,0
1100,1572444000,2019-10-30 20:00:00,3,1,0,3,0
1101,1572447600,2019-10-30 21:00:00,3,1,0,3,0
1102,1572451200,2019-10-30 22:00:00,3,1,0,3,746
1103,1572454800,2019-10-30 23:00:00,3,1,0,3,0
1104,1572372000,2019-10-30 00:00:00,3,1,0,0,0
1105,1572375600,2019-10-30 01:00:00,3,1,0,0,0
1106,1572379200,2019-10-30 02:00:00,3,1,0,0,0
1107,1572382800,2019-10-30 03:00:00,3,1,0,0,0
1108,1572386400,2019-10-30 04:00:00,3,1,0,0,0
1109,1572390000,2019-10-30 05:00:00,3,1,0,0,0
1110,1572393600,2019-10-30 06:00:00,3,1,0,1,0
1111,1572397200,2019-10-30 07:00:00,3,1,0,1,0
1112,1572400800,2019-10-30 08:00:00,3,1,0,1,0
1113,1572404400,2019-10-30 09:00:00,3,1,0,1,0
1114,1572408000,2019-10-30 10:00:00,3,1,0,1,0
1115,1572411600,2019-10-30 11:00:00,3,1,0,1,0
1116,1572415200,2019-10-30 12:00:00,3,1,0,2,0
1117,1572418800,2019-10-30 13:00:00,3,1,0,2,0
1118,1572422400,2019-10-30 14:00:00,3,1,0,2,0
1119,1572426000,2019-10-30 15:00:00,3,1,0,2,0
1120,1572429600,2019-10-30 16:00:00,3,1,0,2,0
1121,1572433200,2019-10-30 17:00:00,3,1,0,2,0
1122,1572436800,2019-10-30 18:00:00,3,1,0,3,0
1123,1572440400,2019-10-30 19:00:00,3,1,0,3,0
1124,1572444000,2019-10-30 20:00:00,3,1,0,3,0
1125,1572447600,2019-10-30 21:00:00,3,1,0,3,0
1126,1572451200,2019-10-30 22:00:00,3,1,0,3,0
1127,1572454800,2019-10-30 23:00:00,3,1,0,3,0
1128,1572372000,2019-10-30 00:00:00,3,1,0,0,0
1129,1572375600,2019-10-30 01:00:00,3,1,0,0,0
1130,1572379200,2019-10-30 02:00:00,3,1,0,0,0
1131,1572382800,2019-10-30 03:00:00,3,1,0,0,0
1132,1572386400,2019-10-30 04:00:00,3,1,0,0,0
1133,1572390000,2019-10-30 05:00:00,3,1,0,0,0
1134,1572393600,2019-10-30 06:00:00,3,1,0,1,0
1135,1572397200,2019-10-30 07:00:00,3,1,0,1,0
1136,1572400800,2019-10-30 08:00:00,3,1,0,1,0
1137,1572404400,2019-10-30 09:00:00,3,1,0,1,0
1138,1572408000,2019-10-30 10:00:00,3,1,0,1,0
1139,1572411600,2019-10-30 11:00:00,3,1,0,1,0
1140,1572415200,2019-10-30 12:00:00,3,1,0,2,0
1141,1572418800,2019-10-30 13:00:00,3,1,0,2,0
1142,1572422400,2019-10-30 14:00:00,3,1,0,2,0
1143,1572426000,2019-10-30 15:00:00,3,1,0,2,0
1144,1572429600,2019-10-30 16:00:00,3,1,0,2,0
1145,1572433200,2019-10-30 17:00:00,3,1,0,2,0
1146,1572436800,2019-10-30 18:00:00,3,1,0,3,0
1147,1572440400,2019-10-30 19:00:00,3,1,0,3,0
1148,1572444000,2019-10-30 20:00:00,3,1,0,3,0
1149,1572447600,2019-10-30 21:00:00,3,1,0,3,0
1150,1572451200,2019-10-30 22:00:00,3,1,0,3,0
1151,1572454800,2019-10-30 23:00:00,3,1,0,3,0
1152,1572458400,2019-10-31 00:00:00,4,1,0,0,0
1153,1572462000,2019-10-31 01:00:00,4,1,0,0,0
1154,1572465600,2019-10-31 02:00:00,4,1,0,0,0
1155,1572469200,2019-10-31 03:00:00,4,1,0,0,0
1156,1572472800,2019-10-31 04:00:00,4,1,0,0,0
1157,1572476400,2019-10-31 05:00:00,4,1,0,0,0
1158,1572480000,2019-10-31 06:00:00,4,1,0,1,0
1159,1572483600,2019-10-31 07:00:00,4,1,0,1,0
1160,1572487200,2019-10-31 08:00:00,4,1,0,1,0
1161,1572490800,2019-10-31 09:00:00,4,1,0,1,0
1162,1572494400,2019-10-31 10:00:00,4,1,0,1,0
1163,1572498000,2019-10-31 11:00:00,4,1,0,1,0
1164,1572501600,2019-10-31 12:00:00,4,1,0,2,0
1165,1572505200,2019-10-31 13:00:00,4,1,0,2,0
1166,1572508800,2019-10-31 14:00:00,4,1,0,2,0
1167,1572512400,2019-10-31 15:00:00,4,1,0,2,0
1168,1572516000,2019-10-31 16:00:00,4,1,0,2,0
1169,1572519600,2019-10-31 17:00:00,4,1,0,2,0
1170,1572523200,2019-10-31 18:00:00,4,1,0,3,0
1171,1572526800,2019-10-31 19:00:00,4,1,0,3,0
1172,1572530400,2019-10-31 20:00:00,4,1,0,3,0
1173,1572534000,2019-10-31 21:00:00,4,1,0,3,0
1174,1572537600,2019-10-31 22:00:00,4,1,0,3,0
1175,1572541200,2019-10-31 23:00:00,4,1,0,3,0
1176,1572458400,2019-10-31 00:00:00,4,1,0,0,0
1177,1572462000,2019-10-31 01:00:00,4,1,0,0,0
1178,1572465600,2019-10-31 02:00:00,4,1,0,0,0
1179,1572469200,2019-10-31 03:00:00,4,1,0,0,0
1180,1572472800,2019-10-31 04:00:00,4,1,0,0,0
1181,1572476400,2019-10-31 05:00:00,4,1,0,0,0
1182,1572480000,2019-10-31 06:00:00,4,1,0,1,0
1183,1572483600,2019-10-31 07:00:00,4,1,0,1,0
1184,1572487200,2019-10-31 08:00:00,4,1,0,1,0
1185,1572490800,2019-10-31 09:00:00,4,1,0,1,0
1186,1572494400,2019-10-31 10:00:00,4,1,0,1,0
1187,1572498000,2019-10-31 11:00:00,4,1,0,1,0
1188,1572501600,2019-10-31 12:00:00,4,1,0,2,0
1189,1572505200,2019-10-31 13:00:00,4,1,0,2,0
1190,1572508800,2019-10-31 14:00:00,4,1,0,2,0
1191,1572512400,2019-10-31 15:00:00,4,1,0,2,0
1192,1572516000,2019-10-31 16:00:00,4,1,0,2,0
1193,1572519600,2019-10-31 17:00:00,4,1,0,2,0
1194,1572523200,2019-10-31 18:00:00,4,1,0,3,0
1195,1572526800,2019-10-31 19:00:00,4,1,0,3,0
1196,1572530400,2019-10-31 20:00:00,4,1,0,3,0
1197,1572534000,2019-10-31 21:00:00,4,1,0,3,0
1198,1572537600,2019-10-31 22:00:00,4,1,0,3,0
1199,1572541200,2019-10-31 23:00:00,4,1,0,3,0
1200,1572458400,2019-10-31 00:00:00,4,1,0,0,0
1201,1572462000,2019-10-31 01:00:00,4,1,0,0,0
1202,1572465600,2019-10-31 02:00:00,4,1,0,0,0
1203,1572469200,2019-10-31 03:00:00,4,1,0,0,0
1204,1572472800,2019-10-31 04:00:00,4,1,0,0,0
1205,1572476400,2019-10-31 05:00:00,4,1,0,0,0
1206,1572480000,2019-10-31 06:00:00,4,1,0,1,0
1207,1572483600,2019-10-31 07:00:00,4,1,0,1,0
1208,1572487200,2019-10-31 08:00:00,4,1,0,1,0
1209,1572490800,2019-10-31 09:00:00,4,1,0,1,0
1210,1572494400,2019-10-31 10:00:00,4,1,0,1,0
1211,1572498000,2019-10-31 11:00:00,4,1,0,1,0
1212,1572501600,2019-10-31 12:00:00,4,1,0,2,0
1213,1572505200,2019-10-31 13:00:00,4,1,0,2,0
1214,1572508800,2019-10-31 14:00:00,4,1,0,2,0
1215,1572512400,2019-10-31 15:00:00,4,1,0,2,0
1216,1572516000,2019-10-31 16:00:00,4,1,0,2,0
1217,1572519600,2019-10-31 17:00:00,4,1,0,2,0
1218,1572523200,2019-10-31 18:00:00,4,1,0,3,0
1219,1572526800,2019-10-31 19:00:00,4,1,0,3,0
1220,1572530400,2019-10-31 20:00:00,4,1,0,3,0
1221,1572534000,2019-10-31 21:00:00,4,1,0,3,0
1222,1572537600,2019-10-31 22:00:00,4,1,0,3,0
1223,1572541200,2019-10-31 23:00:00,4,1,0,3,0
1224,1572458400,2019-10-31 00:00:00,4,1,0,0,0
1225,1572462000,2019-10-31 01:00:00,4,1,0,0,0
1226,1572465600,2019-10-31 02:00:00,4,1,0,0,676
1227,1572469200,2019-10-31 03:00:00,4,1,0,0,0
1228,1572472800,2019-10-31 04:00:00,4,1,0,0,0
1229,1572476400,2019-10-31 05:00:00,4,1,0,0,0
1230,1572480000,2019-10-31 06:00:00,4,1,0,1,0
1231,1572483600,2019-10-31 07:00:00,4,1,0,1,0
1232,1572487200,2019-10-31 08:00:00,4,1,0,1,0
1233,1572490800,2019-10-31 09:00:00,4,1,0,1,0
1234,1572494400,2019-10-31 10:00:00,4,1,0,1,0
1235,1572498000,2019-10-31 11:00:00,4,1,0,1,0
1236,1572501600,2019-10-31 12:00:00,4,1,0,2,0
1237,1572505200,2019-10-31 13:00:00,4,1,0,2,0
1238,1572508800,2019-10-31 14:00:00,4,1,0,2,0
1239,1572512400,2019-10-31 15:00:00,4,1,0,2,0
1240,1572516000,2019-10-31 16:00:00,4,1,0,2,0
1241,1572519600,2019-10-31 17:00:00,4,1,0,2,0
1242,1572523200,2019-10-31 18:00:00,4,1,0,3,0
1243,1572526800,2019-10-31 19:00:00,4,1,0,3,0
1244,1572530400,2019-10-31 20:00:00,4,1,0,3,0
1245,1572534000,2019-10-31 21:00:00,4,1,0,3,0
1246,1572537600,2019-10-31 22:00:00,4,1,0,3,0
1247,1572541200,2019-10-31 23:00:00,4,1,0,3,0
1248,1572976800,2019-11-06 00:00:00,3,1,0,0,0
1249,1572980400,2019-11-06 01:00:00,3,1,0,0,0
1250,1572984000,2019-11-06 02:00:00,3,1,0,0,0
1251,1572987600,2019-11-06 03:00:00,3,1,0,0,0
1252,1572991200,2019-11-06 04:00:00,3,1,0,0,0
1253,1572994800,2019-11-06 05:00:00,3,1,0,0,0
1254,1572998400,2019-11-06 06:00:00,3,1,0,1,0
1255,1573002000,2019-11-06 07:00:00,3,1,0,1,0
1256,1573005600,2019-11-06 08:00:00,3,1,0,1,0
1257,1573009200,2019-11-06 09:00:00,3,1,0,1,0
1258,1573012800,2019-11-06 10:00:00,3,1,0,1,0
1259,1573016400,2019-11-06 11:00:00,3,1,0,1,0
1260,1573020000,2019-11-06 12:00:00,3,1,0,2,0
1261,1573023600,2019-11-06 13:00:00,3,1,0,2,0
1262,1573027200,2019-11-06 14:00:00,3,1,0,2,0
1263,1573030800,2019-11-06 15:00:00,3,1,0,2,0
1264,1573034400,2019-11-06 16:00:00,3,1,0,2,0
1265,1573038000,2019-11-06 17:00:00,3,1,0,2,0
1266,1573041600,2019-11-06 18:00:00,3,1,0,3,0
1267,1573045200,2019-11-06 19:00:00,3,1,0,3,0
1268,1573048800,2019-11-06 20:00:00,3,1,0,3,0
1269,1573052400,2019-11-06 21:00:00,3,1,0,3,0
1270,1573056000,2019-11-06 22:00:00,3,1,0,3,0
1271,1573059600,2019-11-06 23:00:00,3,1,0,3,0
1272,1572976800,2019-11-06 00:00:00,3,1,0,0,0
1273,1572980400,2019-11-06 01:00:00,3,1,0,0,0
1274,1572984000,2019-11-06 02:00:00,3,1,0,0,0
1275,1572987600,2019-11-06 03:00:00,3,1,0,0,0
1276,1572991200,2019-11-06 04:00:00,3,1,0,0,0
1277,1572994800,2019-11-06 05:00:00,3,1,0,0,0
1278,1572998400,2019-11-06 06:00:00,3,1,0,1,0
1279,1573002000,2019-11-06 07:00:00,3,1,0,1,0
1280,1573005600,2019-11-06 08:00:00,3,1,0,1,0
1281,1573009200,2019-11-06 09:00:00,3,1,0,1,0
1282,1573012800,2019-11-06 10:00:00,3,1,0,1,0
1283,1573016400,2019-11-06 11:00:00,3,1,0,1,0
1284,1573020000,2019-11-06 12:00:00,3,1,0,2,0
1285,1573023600,2019-11-06 13:00:00,3,1,0,2,0
1286,1573027200,2019-11-06 14:00:00,3,1,0,2,0
1287,1573030800,2019-11-06 15:00:00,3,1,0,2,0
1288,1573034400,2019-11-06 16:00:00,3,1,0,2,0
1289,1573038000,2019-11-06 17:00:00,3,1,0,2,0
1290,1573041600,2019-11-06 18:00:00,3,1,0,3,0
1291,1573045200,2019-11-06 19:00:00,3,1,0,3,0
1292,1573048800,2019-11-06 20:00:00,3,1,0,3,0
1293,1573052400,2019-11-06 21:00:00,3,1,0,3,0
1294,1573056000,2019-11-06 22:00:00,3,1,0,3,0
1295,1573059600,2019-11-06 23:00:00,3,1,0,3,0
1296,1572976800,2019-11-06 00:00:00,3,1,0,0,0
1297,1572980400,2019-11-06 01:00:00,3,1,0,0,0
1298,1572984000,2019-11-06 02:00:00,3,1,0,0,0
1299,1572987600,2019-11-06 03:00:00,3,1,0,0,0
1300,1572991200,2019-11-06 04:00:00,3,1,0,0,0
1301,1572994800,2019-11-06 05:00:00,3,1,0,0,0
1302,1572998400,2019-11-06 06:00:00,3,1,0,1,0
1303,1573002000,2019-11-06 07:00:00,3,1,0,1,0
1304,1573005600,2019-11-06 08:00:00,3,1,0,1,0
1305,1573009200,2019-11-06 09:00:00,3,1,0,1,0
1306,1573012800,2019-11-06 10:00:00,3,1,0,1,0
1307,1573016400,2019-11-06 11:00:00,3,1,0,1,0
1308,1573020000,2019-11-06 12:00:00,3,1,0,2,0
1309,1573023600,2019-11-06 13:00:00,3,1,0,2,0
1310,1573027200,2019-11-06 14:00:00,3,1,0,2,0
1311,1573030800,2019-11-06 15:00:00,3,1,0,2,0
1312,1573034400,2019-11-06 16:00:00,3,1,0,2,0
1313,1573038000,2019-11-06 17:00:00,3,1,0,2,0
1314,1573041600,2019-11-06 18:00:00,3,1,0,3,0
1315,1573045200,2019-11-06 19:00:00,3,1,0,3,0
1316,1573048800,2019-11-06 20:00:00,3,1,0,3,0
1317,1573052400,2019-11-06 21:00:00,3,1,0,3,0
1318,1573056000,2019-11-06 22:00:00,3,1,0,3,0
1319,1573059600,2019-11-06 23:00:00,3,1,0,3,0
1320,1572976800,2019-11-06 00:00:00,3,1,0,0,0
1321,1572980400,2019-11-06 01:00:00,3,1,0,0,0
1322,1572984000,2019-11-06 02:00:00,3,1,0,0,673
1323,1572987600,2019-11-06 03:00:00,3,1,0,0,262
1324,1572991200,2019-11-06 04:00:00,3,1,0,0,0
1325,1572994800,2019-11-06 05:00:00,3,1,0,0,0
1326,1572998400,2019-11-06 06:00:00,3,1,0,1,0
1327,1573002000,2019-11-06 07:00:00,3,1,0,1,0
1328,1573005600,2019-11-06 08:00:00,3,1,0,1,0
1329,1573009200,2019-11-06 09:00:00,3,1,0,1,0
1330,1573012800,2019-11-06 10:00:00,3,1,0,1,0
1331,1573016400,2019-11-06 11:00:00,3,1,0,1,0
1332,1573020000,2019-11-06 12:00:00,3,1,0,2,0
1333,1573023600,2019-11-06 13:00:00,3,1,0,2,0
1334,1573027200,2019-11-06 14:00:00,3,1,0,2,0
1335,1573030800,2019-11-06 15:00:00,3,1,0,2,0
1336,1573034400,2019-11-06 16:00:00,3,1,0,2,0
1337,1573038000,2019-11-06 17:00:00,3,1,0,2,0
1338,1573041600,2019-11-06 18:00:00,3,1,0,3,0
1339,1573045200,2019-11-06 19:00:00,3,1,0,3,0
1340,1573048800,2019-11-06 20:00:00,3,1,0,3,0
1341,1573052400,2019-11-06 21:00:00,3,1,0,3,0
1342,1573056000,2019-11-06 22:00:00,3,1,0,3,0
1343,1573059600,2019-11-06 23:00:00,3,1,0,3,0
1344,1573581600,2019-11-13 00:00:00,3,1,0,0,0
1345,1573585200,2019-11-13 01:00:00,3,1,0,0,0
1346,1573588800,2019-11-13 02:00:00,3,1,0,0,0
1347,1573592400,2019-11-13 03:00:00,3,1,0,0,0
1348,1573596000,2019-11-13 04:00:00,3,1,0,0,0
1349,1573599600,2019-11-13 05:00:00,3,1,0,0,0
1350,1573603200,2019-11-13 06:00:00,3,1,0,1,0
1351,1573606800,2019-11-13 07:00:00,3,1,0,1,0
1352,1573610400,2019-11-13 08:00:00,3,1,0,1,0
1353,1573614000,2019-11-13 09:00:00,3,1,0,1,0
1354,1573617600,2019-11-13 10:00:00,3,1,0,1,0
1355,1573621200,2019-11-13 11:00:00,3,1,0,1,0
1356,1573624800,2019-11-13 12:00:00,3,1,0,2,0
1357,1573628400,2019-11-13 13:00:00,3,1,0,2,0
1358,1573632000,2019-11-13 14:00:00,3,1,0,2,0
1359,1573635600,2019-11-13 15:00:00,3,1,0,2,0
1360,1573639200,2019-11-13 16:00:00,3,1,0,2,0
1361,1573642800,2019-11-13 17:00:00,3,1,0,2,0
1362,1573646400,2019-11-13 18:00:00,3,1,0,3,0
1363,1573650000,2019-11-13 19:00:00,3,1,0,3,0
1364,1573653600,2019-11-13 20:00:00,3,1,0,3,0
1365,1573657200,2019-11-13 21:00:00,3,1,0,3,0
1366,1573660800,2019-11-13 22:00:00,3,1,0,3,0
1367,1573664400,2019-11-13 23:00:00,3,1,0,3,0
1368,1573581600,2019-11-13 00:00:00,3,1,0,0,0
1369,1573585200,2019-11-13 01:00:00,3,1,0,0,0
1370,1573588800,2019-11-13 02:00:00,3,1,0,0,0
1371,1573592400,2019-11-13 03:00:00,3,1,0,0,0
1372,1573596000,2019-11-13 04:00:00,3,1,0,0,0
1373,1573599600,2019-11-13 05:00:00,3,1,0,0,0
1374,1573603200,2019-11-13 06:00:00,3,1,0,1,0
1375,1573606800,2019-11-13 07:00:00,3,1,0,1,0
1376,1573610400,2019-11-13 08:00:00,3,1,0,1,0
1377,1573614000,2019-11-13 09:00:00,3,1,0,1,0
1378,1573617600,2019-11-13 10:00:00,3,1,0,1,0
